Jan/2020,LB_GERAL,CDC31AE,CDC31AEUNA,COOKTOP,COOKTOP 2 BOCAS A GÁS DOMINÓ CONSUL COM MESA DE VIDRO,CONSUL,Preto,BIVOLT,BIVOLT,A,7891129499126,73211100
Jan/2020,LB_GERAL,BDA31AR,BDA31ARUNA,COOKTOP,COOKTOP GÁS BRASTEMP 2B INOX 127/220V,BRASTEMP,INOX,BIVOLT,BIVOLT,A,7891129481695,73211100
Jan/2020,LB_GERAL,BDD61AE,BDD61AEUNA,COOKTOP,COOKTOP VIDRO BRASTEMP ATIVE 4B,BRASTEMP,PRETO,BIVOLT,BIVOLT,N/A,7891129194137,73211100
Jan/2020,LB_GERAL,BDD62AE,BDD62AEUNA,COOKTOP,COOKTOP BRASTEMP MEGACHAMA 4B,BRASTEMP,PRETO,BIVOLT,BIVOLT,N/A,7891129224377,73211100
Jan/2020,LB_GERAL,BDD75AE,BDD75AEUNA,COOKTOP,COOKTOP VIDRO BRASTEMP ATIVE 5B,BRASTEMP,PRETO,BIVOLT,BIVOLT,N/A,7891129194205,73211100
Jan/2020,LB_GERAL,BDD85AE,BDD85AEUNA,COOKTOP,COOKTOP BRASTEMP MEGACHAMA 5B,BRASTEMP,PRETO,BIVOLT,BIVOLT,N/A,7891129224391,73211100
Jan/2020,LB_GERAL,BDF30A,BDF30ARBNA,COOKTOP," VITROCERAMICO 1200 E 1700W",BRASTEMP,INOX,220V,220V,N/A,7891129110687,85166000
Jan/2020,LB_GERAL,BDF31AR,BDF31ARBNA,COOKTOP,"COOKTOP ELET BRASTEMP 2B MESA VITRO 220V ",BRASTEMP,INOX,220V,220V,A,7891129481640,85166000
Jan/2020,LB_GERAL,BDH31AR,BDH31ARBNA,COOKTOP,COOKTOP ELET BRASTEMP CHURRASQUEIRA 220V,BRASTEMP,INOX,220V,220V,A,7891129481657,85166000
Jan/2020,LB_GERAL,BDJ30BE,BDJ30BEANA,COOKTOP,"COOKTOP IND BRASTEMP 1B PORTÁTIL ",BRASTEMP,PRETO,127V,127V-220V,A,7891129481664,85166000
Jan/2020,LB_GERAL,BDJ30BE,BDJ30BEBNA,COOKTOP,"COOKTOP IND BRASTEMP 1B PORTÁTIL ",BRASTEMP,PRETO,220V,127V-220V,A,7891129481671,85166000
Jan/2020,LB_GERAL,BDJ31AR,BDJ31ARBNA,COOKTOP,COOKTOP IND BRASTEMP 1B EMBUTIR 220V,BRASTEMP,INOX,220V,220V,A,7891129481688,85166000
Jan/2020,LB_GERAL,BDJ62AE,BDJ62AEBNA,COOKTOP,COOKTOP DE INDUÇÃO BRASTEMP 4B - 58CM,BRASTEMP,PRETO,220V,220V,N/A,7891129233430,85166000
Jan/2020,LB_GERAL,BDJ77AE,BDJ77AEBNA,COOKTOP,COOKTOP DE INDUÇÃO BRASTEMP 4B - 58CM,BRASTEMP,PRETO,220V,220V,N/A,7891129233447,85166000
Jan/2020,LB_GERAL,BDK60DR,BDK60DRBNA,COOKTOP,COOKTOP INOX BRASTEMP GOURMAND - 4B 60CM,BRASTEMP,INOX,220V,220V,E,7891129233454,73211100
Jan/2020,LB_GERAL,BDK75DR,BDK75DRBNA,COOKTOP,COOKTOP INOX BRASTEMP GOURMAND - 5B 75CM,BRASTEMP,INOX,220V,220V,E,7891129233508,73211100
Jan/2020,LB_GERAL,BDK90DR,BDK90DRBNA,COOKTOP,COOKTOP INOX BRASTEMP GOURMAND - 5B 90CM,BRASTEMP,INOX,220V,220V,E,7891129232891,73211100
Jan/2020,LB_GERAL,BDT62AE,BDT62AEUNA,COOKTOP,COOKTOP BRASTEMP TIMER 4B,BRASTEMP,PRETO,BIVOLT,BIVOLT,N/A,7891129224384,73211100
Jan/2020,LB_GERAL,BDT85AE,BDT85AEUNA,COOKTOP,COOKTOP BRASTEMP TIMER 5B,BRASTEMP,PRETO,BIVOLT,BIVOLT,N/A,7891129224704,73211100
Jan/2020,LB_GERAL,BDT86AE,BDT86AEUNA,COOKTOP,COOKTOP BRASTEMP GOURMAND VIDRO 5 BOCAS,BRASTEMP,PRETO,BIVOLT,BIVOLT,A,7891129238343,73211100
Jan/2020,LB_GERAL,CD060AE,CD060AEUNA,COOKTOP,COOKTOP CONSUL 4B 60HZ,CONSUL,PRETO,BIVOLT,BIVOLT,N/A,7891129212206,73211100
Jan/2020,LB_GERAL,CD075AE,CD075AEUNA,COOKTOP,"COOKTOP CONSUL 5B 60HZ ",CONSUL,PRETO,BIVOLT,BIVOLT,N/A,7891129212213,73211100
Jan/2020,LB_GERAL,CDD75AE,CDD75AEUNA,COOKTOP,COOKTOP CONSUL 5 BOCAS QUADRICHAMA,CONSUL,PRETO,BIVOLT,BIVOLT,A,7891129243521,73211100
Jan/2020,LB_GERAL,GDJ77AB,GDJ77ABBNA,COOKTOP,COOKTOP DE INDUÇÃO BRASTEMP VITREOUS BRANCO 4B - 77CM,BRASTEMP,BRANCO,220V,220V,N/A,7891129238213,85166000
Jan/2020,LB_GERAL,GDK73AB,GDK73ABBNA,COOKTOP,COOKTOP GÁS BRASTEMP VITREOUS BRANCO - 5B 75CM,BRASTEMP,BRANCO,220V,220V,N/A,7891129238206,73211100
Jan/2020,LB_GERAL,BDR90AR,BDR90ARNNA,COOKTOP,COOKTOP BRASTEMP GOURMAND 6B INOX 127V,BRASTEMP,INOX,127V,127V,N/A,7891129499300,73211100
Jan/2020,LB_GERAL,BAA60EB,BAA60EBANA,DEPURADORES,DEPURADOR  BRANCO 60 CM,BRASTEMP,Branca,127V,127V-220V,A,7891129230149,84146000
Jan/2020,LB_GERAL,BAA60EB,BAA60EBBNA,DEPURADORES,DEPURADOR  BRANCO 60 CM,BRASTEMP,Branca,220V,127V-220V,A,7891129230156,84146000
Jan/2020,LB_GERAL,BAA80EB,BAA80EBANA,DEPURADORES,DEPURADOR  BRANCO 80 CM,BRASTEMP,Branca,127V,127V-220V,A,7891129230163,84146000
Jan/2020,LB_GERAL,BAA80EB,BAA80EBBNA,DEPURADORES,DEPURADOR  BRANCO 80 CM,BRASTEMP,Branca,220V,127V-220V,A,7891129230187,84146000
Jan/2020,LB_GERAL,BAT60AR,BAT60ARANA,DEPURADORES,DEPURADOR  INOX C/ DUTO 60 CM,BRASTEMP,Inox,127V,127V-220V,A,7891129230194,84146000
Jan/2020,LB_GERAL,BAT60AR,BAT60ARBNA,DEPURADORES,DEPURADOR  INOX C/ DUTO 60 CM,BRASTEMP,Inox,220V,127V-220V,A,7891129230200,84146000
Jan/2020,LB_GERAL,BAT80AR,BAT80ARANA,DEPURADORES,DEPURADOR  INOX C/ DUTO 80 CM,BRASTEMP,Inox,127V,127V-220V,A,7891129230217,84146000
Jan/2020,LB_GERAL,BAT80AR,BAT80ARBNA,DEPURADORES,DEPURADOR  INOX C/ DUTO 80 CM,BRASTEMP,Inox,220V,127V-220V,A,7891129230224,84146000
